Title,Citations,DOI,Source
Adaptive filters and internal models: Multilevel description of cerebellar function,58,10.1016/j.neunet.2012.12.005,Neural Networks
2DPCA with L1-norm for simultaneously robust and sparse modelling,56,10.1016/j.neunet.2013.06.002,Neural Networks
Glomerular microcircuits in the olfactory bulb,47,10.1016/j.neunet.2009.07.013,Neural Networks
Boosting random subspace method,55,10.1016/j.neunet.2007.12.046,Neural Networks
FUZZY ART PROPERTIES,59,10.1016/0893-6080(94)00073-U,Neural Networks
Multiclass skin lesion localization and classification using deep learning based features fusion and selection framework for smart healthcare,61,10.1016/j.neunet.2023.01.022,Neural Networks
Building bridges between neural models and complex decision making behaviour,52,10.1016/j.neunet.2006.05.043,Neural Networks
Natural and Artificial Intelligence: A brief introduction to the interplay between AI and neuroscience research,56,10.1016/j.neunet.2021.09.018,Neural Networks
A neural network for enhancing boundaries and surfaces in synthetic aperture radar images,55,10.1016/S0893-6080(98)00144-0,Neural Networks
Predefined-time synchronization of competitive neural networks,61,10.1016/j.neunet.2021.06.026,Neural Networks
A model of smooth pursuit in primates based on learning the target dynamics,56,10.1016/j.neunet.2005.01.001,Neural Networks
Finite-time synchronization of fractional-order gene regulatory networks with time delay,60,10.1016/j.neunet.2020.02.004,Neural Networks
Existence and finite-time stability of discrete fractional-order complex-valued neural networks with time delays,61,10.1016/j.neunet.2019.12.012,Neural Networks
Investigating the transferring capability of capsule networks for text classification,56,10.1016/j.neunet.2019.06.014,Neural Networks
Multi-scale gradual integration CNN for false positive reduction in pulmonary nodule detection,57,10.1016/j.neunet.2019.03.003,Neural Networks
A nonnegative matrix factorization algorithm based on a discrete-time projection neural network,61,10.1016/j.neunet.2018.03.003,Neural Networks
Global exponential synchronization of inertial memristive neural networks with time-varying delay via nonlinear controller,60,10.1016/j.neunet.2018.03.001,Neural Networks
Extracting cardiac dynamics within ECG signal for human identification and cardiovascular diseases classification,55,10.1016/j.neunet.2018.01.009,Neural Networks
Multistability of memristive Cohen-Grossberg neural networks with non-monotonic piecewise linear activation functions and time-varying delays,61,10.1016/j.neunet.2015.07.009,Neural Networks
"STABLE, OSCILLATORY, AND CHAOTIC REGIMES IN THE DYNAMICS OF SMALL NEURAL NETWORKS WITH DELAY",61,10.1016/S0893-6080(05)80134-0,Neural Networks
Phase synchronization of coupled bursting neurons and the generalized Kuramoto model,54,10.1016/j.neunet.2015.03.003,Neural Networks
Bifurcation analysis on a two-neuron system with distributed delays in the frequency domain,56,10.1016/j.neunet.2003.10.001,Neural Networks
Language evolution: neural homologies and neuroinformatics,58,10.1016/j.neunet.2003.08.002,Neural Networks
On the capabilities of neural networks using limited precision weights,54,10.1016/S0893-6080(02)00032-1,Neural Networks
An accelerated procedure for recursive feature ranking on microarray data,54,10.1016/S0893-6080(03)00103-5,Neural Networks
Equations of states in singular statistical estimation,56,10.1016/j.neunet.2009.08.002,Neural Networks
SPEED UP LEARNING AND NETWORK OPTIMIZATION WITH EXTENDED BACK PROPAGATION,59,10.1016/0893-6080(93)90004-G,Neural Networks
Pattern separation and synchronization in spiking associative memories and visual areas,58,10.1016/S0893-6080(01)00084-3,Neural Networks
Effect of delay on the boundary of the basin of attraction in a system of two neurons,57,10.1016/S0893-6080(97)00112-3,Neural Networks
CALM - CATEGORIZING AND LEARNING MODULE,59,10.1016/S0893-6080(05)80007-3,Neural Networks
FIND - A unified framework for neural data analysis,57,10.1016/j.neunet.2008.06.019,Neural Networks
Cerebellar development transcriptome database (CDT-DB): Profiling of spatio-temporal gene expression during the postnatal development of mouse cerebellum,54,10.1016/j.neunet.2008.05.004,Neural Networks
"Visual cortical mechanisms of perceptual grouping: interacting layers, networks, columns, and maps",55,10.1016/S0893-6080(00)00040-X,Neural Networks
Bounds on the complexity of recurrent neural network implementations of finite state machines,58,10.1016/0893-6080(95)00095-X,Neural Networks
On the identifiability of mixtures-of-experts,53,10.1016/S0893-6080(99)00066-0,Neural Networks
ASR emotional speech: Clarifying the issues and enhancing performance,54,10.1016/j.neunet.2005.03.008,Neural Networks
Approximation rates for neural networks with encodable weights in smoothness spaces,59,10.1016/j.neunet.2020.11.010,Neural Networks
The control of a parallel hybrid-electric propulsion system for a small unmanned aerial vehicle using a CMAC neural network,49,10.1016/j.neunet.2005.06.030,Neural Networks
Fixed-time synchronization of stochastic memristor-based neural networks with adaptive control,57,10.1016/j.neunet.2020.07.002,Neural Networks
Robust self-localisation and navigation based on hippocampal place cells,53,10.1016/j.neunet.2005.08.012,Neural Networks
Operation-aware Neural Networks for user response prediction,52,10.1016/j.neunet.2019.09.020,Neural Networks
Stability analysis of Cohen-Grossberg neural networks of neutral-type: Multiple delays case,60,10.1016/j.neunet.2019.01.017,Neural Networks
An adaptive deep Q-learning strategy for handwritten digit recognition,52,10.1016/j.neunet.2018.02.010,Neural Networks
Robust generalized Mittag-Leffler synchronization of fractional order neural networks with discontinuous activation and impulses,60,10.1016/j.neunet.2018.03.012,Neural Networks
Neural network for nonsmooth pseudoconvex optimization with general convex constraints,55,10.1016/j.neunet.2018.01.008,Neural Networks
Echo State Networks for data-driven downhole pressure estimation in gas-lift oil wells,55,10.1016/j.neunet.2016.09.009,Neural Networks
Neuromorphic implementations of neurobiological learning algorithms for spiking neural networks,54,10.1016/j.neunet.2015.07.004,Neural Networks
Neural networks with non-uniform embedding and explicit validation phase to assess Granger causality,56,10.1016/j.neunet.2015.08.003,Neural Networks
Exponential stabilization of delayed recurrent neural networks: A state estimation based approach,57,10.1016/j.neunet.2013.08.006,Neural Networks
Is mutual information adequate for feature selection in regression?,57,10.1016/j.neunet.2013.07.003,Neural Networks
Realtime cerebellum: A large-scale spiking network model of the cerebellum that runs in realtime using a graphics processing unit,59,10.1016/j.neunet.2013.01.019,Neural Networks
Generalized classifier neural network,52,10.1016/j.neunet.2012.12.001,Neural Networks
Simple and conditioned adaptive behavior from Kalman filter trained recurrent networks,60,10.1016/S0893-6080(03)00127-8,Neural Networks
Million city traveling salesman problem solution by divide and conquer clustering with adaptive resonance neural networks,53,10.1016/S0893-6080(03)00130-8,Neural Networks
A POLYNOMIAL-TIME ALGORITHM FOR THE CONSTRUCTION AND TRAINING OF A CLASS OF MULTILAYER PERCEPTRONS,57,10.1016/S0893-6080(05)80057-7,Neural Networks
"Modularity, evolution, and the binding problem: a view from stability theory",53,10.1016/S0893-6080(00)00089-7,Neural Networks
A numerical implementation of kolmogorov's superpositions II,56,10.1016/S0893-6080(96)00073-1,Neural Networks
LEARNING HIGHER-ORDER CORRELATIONS,58,10.1016/0893-6080(93)90009-L,Neural Networks
A NEURAL-NETWORK MODEL FOR ARM TRAJECTORY FORMATION USING FORWARD AND INVERSE DYNAMICS MODELS,56,10.1016/S0893-6080(09)80003-8,Neural Networks
A neural model of decision-making by the superior colicullus in an antisaccade task,57,10.1016/j.neunet.2007.01.004,Neural Networks
FUZZY-SET-BASED HIERARCHICAL NETWORKS FOR INFORMATION FUSION IN COMPUTER VISION,56,10.1016/S0893-6080(05)80031-0,Neural Networks
Multi-level Feature Interaction and Efficient Non-Local Information Enhanced Channel Attention for image dehazing,56,10.1016/j.neunet.2023.03.017,Neural Networks
Attentional feature pyramid network for small object detection,52,10.1016/j.neunet.2022.08.029,Neural Networks
"Self-organising continuous attractor networks with multiple activity packets, and the representation of space",56,10.1016/S0893-6080(03)00210-7,Neural Networks
Fixed/Preassigned-time synchronization of quaternion-valued neural networks via pure power-law control,59,10.1016/j.neunet.2021.11.023,Neural Networks
Fast Haar Transforms for Graph Neural Networks,56,10.1016/j.neunet.2020.04.028,Neural Networks
Efficient network architecture search via multiobjective particle swarm optimization based on decomposition,56,10.1016/j.neunet.2019.12.005,Neural Networks
Evolving Spiking Neural Networks for online learning over drifting data streams,54,10.1016/j.neunet.2018.07.014,Neural Networks
A new switching control for finite-time synchronization of memristor-based recurrent neural networks,58,10.1016/j.neunet.2016.10.008,Neural Networks
Global synchronization of memristive neural networks subject to random disturbances via distributed pinning control,58,10.1016/j.neunet.2016.08.009,Neural Networks
Discrete-time online learning control for a class of unknown nonaffine nonlinear systems using reinforcement learning,56,10.1016/j.neunet.2014.03.008,Neural Networks
Feature selection and multi-kernel learning for sparse representation on a manifold,51,10.1016/j.neunet.2013.11.009,Neural Networks
Batch gradient method with smoothing <i>L</i><sub>1/2</sub> regularization for training of feedforward neural networks,58,10.1016/j.neunet.2013.11.006,Neural Networks
Semi-supervised learning of class balance under class-prior change by distribution matching,52,10.1016/j.neunet.2013.11.010,Neural Networks
Consistent stabilizability of switched Boolean networks,56,10.1016/j.neunet.2013.05.012,Neural Networks
Dual extended Kalman filtering in recurrent neural networks,57,10.1016/S0893-6080(02)00230-7,Neural Networks
Prospective control of manual interceptive actions: comparative simulations of extant and new model constructs,58,10.1016/S0893-6080(01)00136-8,Neural Networks
Fingerprints classification using artificial neural networks: a combined structural and statistical approach,50,10.1016/S0893-6080(01)00086-7,Neural Networks
Associative memory in networks of spiking neurons,55,10.1016/S0893-6080(01)00064-8,Neural Networks
Development of a neural network heating controller for solar buildings,54,10.1016/S0893-6080(00)00057-5,Neural Networks
Universal learning network and its application to chaos control,53,10.1016/S0893-6080(99)00100-8,Neural Networks
Estimates of the number of hidden units and variation with respect to half-spaces,58,10.1016/S0893-6080(97)00028-2,Neural Networks
Memory and learning of sequential patterns by nonmonotone neural networks,58,10.1016/S0893-6080(96)00021-4,Neural Networks
NONLINEAR HIGHER-ORDER STATISTICAL DECORRELATION BY VOLUME-CONSERVING NEURAL ARCHITECTURES,58,10.1016/0893-6080(94)00108-X,Neural Networks
The unimodal model for the classification of ordinal data,48,10.1016/j.neunet.2007.10.003,Neural Networks
A new neural network for solving nonlinear projection equations,56,10.1016/j.neunet.2007.01.001,Neural Networks
Event-triggered control for robust exponential synchronization of inertial memristive neural networks under parameter disturbance,58,10.1016/j.neunet.2023.04.024,Neural Networks
Investigation of the CasCor family of learning algorithms,54,10.1016/S0893-6080(96)00115-3,Neural Networks
"Learning, action and consciousness: A hybrid approach toward modelling consciousness",55,10.1016/S0893-6080(97)00050-6,Neural Networks
